Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;itoog
19/01/24 19:11;UZ7016460006 UIRM;XII<O'zikkilamchiranglimetall>AJ;Простыеакции;STK;G1;4799,98;1;4799,98
19/01/24 19:11;UZ7016460006 UIRM;XII<O'zikkilamchiranglimetall>AJ;Простыеакции;STK;G1;4799,99;4;19199,96
19/01/24 19:11;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;900;16;14400
19/01/24 19:11;UZ7045320007 ALSM;<ALSKOMSUG'URTAKOMPANIYASI>AJ;Простыеакции;STK;G1;1553;10;15530
19/01/24 19:11;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;89;27;2403
19/01/24 19:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5251;30;157530
19/01/24 19:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1102;1;1102
19/01/24 19:11;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;404;4;1616
19/01/24 19:11;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;403;15;6045
19/01/24 19:11;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;402;2;804
19/01/24 19:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1091;1;1091
19/01/24 19:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1090;1;1090
19/01/24 19:11;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1402;1;1402
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1251;1;1251
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1250,02;3;3750,06
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1250,01;1;1250,01
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1240,01;1;1240,01
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1211;3;3633
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1210;18;21780
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1062;2;2124
19/01/24 19:11;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1062;1;1062
19/01/24 19:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100000;2000
19/01/24 19:11;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7680;2;15360
19/01/24 19:11;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59,3;90;5337
19/01/24 19:11;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59,3;1;59,3
19/01/24 19:11;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59,3;1;59,3
19/01/24 19:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;90000;1800
19/01/24 19:11;UZ7016460006 UIRM;XII<O'zikkilamchiranglimetall>AJ;Простыеакции;STK;G1;4799,98;24;115199,52
19/01/24 19:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;90000;1800
19/01/24 19:11;UZ7037610001 GRBK;<GARANTBANK>AJ;Простыеакции;STK;G1;242;33;7986
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;10;790
19/01/24 19:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1806;5;9030
19/01/24 19:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1806;295;532770
19/01/24 19:11;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1920;1;1920
19/01/24 19:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;11;407
19/01/24 19:11;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59;1;59
19/01/24 19:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1102;1;1102
19/01/24 19:11;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;59,3;8;474,4
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;1;79
19/01/24 19:11;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6700;1;6700
19/01/24 19:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;10;100
19/01/24 19:11;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;22000;1;22000
19/01/24 19:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;500;1725
19/01/24 19:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;30;103,5
19/01/24 19:11;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1810;3;5430
19/01/24 19:11;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1819,9;2;3639,8
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;10;790
19/01/24 19:11;UZ701761K017 KAYMP;<Kattaqo'rg'onyog'-moy>AJ;Прив.акции;STK;G1;14600;11;160600
19/01/24 19:11;UZ701761K017 KAYMP;<Kattaqo'rg'onyog'-moy>AJ;Прив.акции;STK;G1;14537;3;43611
19/01/24 19:11;UZ701761K017 KAYMP;<Kattaqo'rg'onyog'-moy>AJ;Прив.акции;STK;G1;14500;6;87000
19/01/24 19:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;2;10600
19/01/24 19:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1102;5;5510
19/01/24 19:11;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,49;10;594,9
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;14;1105,86
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;1;79
19/01/24 19:11;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,49;10;594,9
19/01/24 19:11;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;413,8;4;1655,2
19/01/24 19:11;UZ7016550004 KYEZ;XII<Kogonyog'-ekstraksiyazavodi>AJ;Простыеакции;STK;G1;413,8;36;14896,8
19/01/24 19:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;1;78,99
19/01/24 19:11;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1920;2;3840
19/01/24 19:11;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118,4;63;7459,2
19/01/24 19:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1800;18000
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2948;1;2948
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2949;3;8847
19/01/24 19:11;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2649;25;66225
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2947,98;4;11791,92
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2947,98;1;2947,98
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2947,99;1;2947,99
19/01/24 19:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2948;9;26532
19/01/24 19:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;2;10600
19/01/24 19:10;UZ7022100000 KSCM;<Quvasoycement>AJ;Простыеакции;STK;G1;185000;1;185000
19/01/24 19:10;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9370;3;28110
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1919,99;2;3839,98
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;1;5300
19/01/24 19:10;UZ7034730000 QATT;<Qashqadaryotexnologiktransport>AJ;Простыеакции;STK;G1;1300;2;2600
19/01/24 19:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;85,02;50;4251
19/01/24 19:10;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;599;82;49118
19/01/24 19:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1402;1;1402
19/01/24 19:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1395;10;13950
19/01/24 19:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1395;3;4185
19/01/24 19:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1375;21;28875
19/01/24 19:10;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;598,99;20;11979,8
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1841;2;3682
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1840;2;3680
19/01/24 19:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;400;1364
19/01/24 19:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;993;3386,13
19/01/24 19:10;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;598,98;5;2994,9
19/01/24 19:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;409,1;20;8182
19/01/24 19:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;409;5;2045
19/01/24 19:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118,4;80;9472
19/01/24 19:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2550;3;7650
19/01/24 19:10;UZ7054590003 DORI;<DORI-DARMON>AK;Простыеакции;STK;G1;9370;1;9370
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;75;5925
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095,98;3;3287,94
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1100;10;11000
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;967;11;10637
19/01/24 19:10;UZ7045320007 ALSM;<ALSKOMSUG'URTAKOMPANIYASI>AJ;Простыеакции;STK;G1;1799;1;1799
19/01/24 19:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1849,99;1;1849,99
19/01/24 19:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,01;44;2508,44
19/01/24 19:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57;142;8094
19/01/24 19:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1000;10000
19/01/24 19:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118,4;101;11958,4
19/01/24 19:10;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;520,6;8;4164,8
19/01/24 19:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;108;1;108
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,98;421;33250,58
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;2980;235390,2
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,99;6;473,94
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;10;790
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;1583;125057
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;38;102,22
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;7;37100
19/01/24 19:10;UZ7017850007 UGYM;<Urganchyog'-moy>AJ;Простыеакции;STK;G1;5701;1;5701
19/01/24 19:10;UZ705226K017 UZIRP;<O'zbekko'mir>AJ;Прив.акции;STK;G1;7800;1;7800
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;8;42000
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5225,03;20;104500,6
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5225,02;5;26125,1
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5225,01;1;5225,01
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5225,01;16;83600,16
19/01/24 19:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;1;6000
19/01/24 19:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1447,99;5;7239,95
19/01/24 19:10;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;22000;2;44000
19/01/24 19:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;900;35;31500
19/01/24 19:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,49;4;237,96
19/01/24 19:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;59,5;6;357
19/01/24 19:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,49;587;35507,63
19/01/24 19:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,5;313;18936,5
19/01/24 19:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6750;6;40500
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1842;1;1842
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1841;3;5523
19/01/24 19:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1840;3;5520
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2137;17;36329
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2100;3;6300
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2100;61;128100
19/01/24 19:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;20000;400
19/01/24 19:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;605;5;3025
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095,98;3;3287,94
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5265,01;20;105300,2
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5265;4;21060
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5262;20;105240
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5250;8;42000
19/01/24 19:10;UZ7007440009 MIQE;<Minoraqurishekspeditsiyasi>AJ;Простыеакции;STK;G1;1003;1;1003
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2590;100;259000
19/01/24 19:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;420;6;2520
19/01/24 19:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6000;1;6000
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;20;106000
19/01/24 19:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;118;10;1180
19/01/24 19:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;10;370
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;25;67,25
19/01/24 19:10;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;400;21;8400
19/01/24 19:10;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;373;1;373
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;103;277,07
19/01/24 19:10;UZ7052260005 UZIR;<O'zbekko'mir>AJ;Простыеакции;STK;G1;19150;1;19150
19/01/24 19:10;UZ7052260005 UZIR;<O'zbekko'mir>AJ;Простыеакции;STK;G1;19150;1;19150
19/01/24 19:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;78,98;12;947,76
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;185;497,65
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600,01;11;28600,11
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2600;70;182000
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095,97;1;1095,97
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095,98;1;1095,98
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;967;8;7736
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,57;35350;90849,5
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,56;10000;25600
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,55;800;2040
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,55;10000;25500
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,55;15000;38250
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,54;3500;8890
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,54;15000;38100
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,54;10350;26289
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1091;1;1091
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;1;5300
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2103;6;12618
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2080;3;6240
19/01/24 19:10;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;407,5;1;407,5
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2600,11;3;7800,33
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2600,1;10;26001
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2600,03;5;13000,15
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2600,02;9;23400,18
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2600;3;7800
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2550;2;5100
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2541;4;10164
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2502;7;17514
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2500,01;1;2500,01
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2467;5;12335
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2450;1;2450
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2400;10;24000
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2400;4;9600
19/01/24 19:10;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2103;26;54678
19/01/24 19:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;117,98;51;6016,98
19/01/24 19:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5300;4;21200
19/01/24 19:10;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;540;20;10800
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1090;35;38150
19/01/24 19:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2415;1;2415
19/01/24 19:10;UZ7011500004 UZAL;<O'zagrolizing>AJ;Простыеакции;STK;G1;2002,01;1;2002,01
19/01/24 19:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2550;4;10200
19/01/24 19:10;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;407,5;2;815
19/01/24 19:10;UZ7056000001 NASK;<Navoiysavdokompleksi>AJ;Простыеакции;STK;G1;1030;9;9270
19/01/24 19:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,69;50;134,5
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2649;5;13245
19/01/24 19:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6700;2;13400
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;950;2;1900
19/01/24 19:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,85;50;492,5
19/01/24 19:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,82;40;392,8
19/01/24 19:10;UZ701761K017 KAYMP;<Kattaqo'rg'onyog'-moy>AJ;Прив.акции;STK;G1;15000;20;300000
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;950;1;950
19/01/24 19:10;UZ700788K011 UZGFP;<O'zbekgeofizika>AJ;Прив.акции;STK;G1;540;2;1080
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;950;3;2850
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;949,99;2;1899,98
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;950;9;8550
19/01/24 19:10;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7597;1;7597
19/01/24 19:10;UZ701456K014 YGYMP;<Yangiyo'lyog'-moy>AJ;Прив.акции;STK;G1;7600;5;38000
19/01/24 19:10;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;4960;2;9920
19/01/24 19:10;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;4951;1;4951
19/01/24 19:10;UZ7018660009 NGDD;<Namangandori-darmon>AJ;Простыеакции;STK;G1;20000;2;40000
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;949,99;3;2849,97
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2649;1;2649
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2649;6;15894
19/01/24 19:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,18;20000;23600
19/01/24 19:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,18;20000;23600
19/01/24 19:10;UZ7038450001 UZPT;<Uzparta'minot>AJ;Простыеакции;STK;G1;949,99;14;13299,86
19/01/24 19:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2649;22;58278
19/01/24 19:10;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;5199;1;5199
19/01/24 19:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;1;0,01
19/01/24 19:10;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1095,99;4;4383,96
19/01/24 19:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;34,51;300;10353
19/01/24 19:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;1;0,02
19/01/24 19:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1870;19;35530
19/01/24 19:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1870;10;18700
19/01/24 19:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1860;11;20460
